name,price,status,shipping,free_returns,items_sold
New ListingNVIDIA GeForce RTX 3080 Ti Founders Edition 12GB GDDR6X Graphics Card GPU NEW,$2000.0,Brand New,,False,
NVIDIA GeForce RTX 3080 Founders Edition 10GB GDDR6X Graphics Card [NEW; SEALED],$2300.0,Brand New,$10.84,False,
EVGA GeForce RTX 3080 FTW3 ULTRA HYBRID Graphics Card 10G-P5-3898-KR (Non-LHR) ,$1795.0,Open Box,$30.0,False,
NEW EVGA GeForce RTX 3080 FTW3 ULTRA GAMING 10GB (LHR),$1200.0,Brand New,$25.0,False,
EVGA GeForce RTX 3080 Ti FTW3 ULTRA GAMING 12GB GDDR6X 🔥SEALED,$1899.0,Brand New,$0,False,0
EVGA GeForce RTX 3080 FTW3 Ultra Gaming LHR Graphics Card - FREE FEDEX 2DAY!,$1599.0,Brand New,,False,
MSI Geforce RTX 3080 10GB Suprim X Graphics Card- Non LHR,$2233.0,Pre-Owned,$32.05,False,
"ASUS TUF Gaming NVIDIA GeForce RTX 3080 V2 OC 10GB GDDR6X, LHR",$1650.0,Brand New,,False,
New Listing🔥 **SEALED** EVGA GeForce RTX 3080 Ti FTW3 ULTRA GAMING 12GB GDDR6X GPU 🔥 ,$1651.0,Brand New,$7.95,False,
EVGA GeForce RTX 3080 Ti FTW3 12GB GDDR6X Graphic Card (12G-P5-3967-KB),$1450.0,Brand New,$20.94,False,
NON LHR - ASUS ROG Strix GeForce RTX 3080 10GB GDDR6X ROG-STRIX-RTX3080-10G,$1775.0,Pre-Owned,$60.15,False,
GIGABYTE AORUS GeForce RTX 3080 MASTER 10GB GDDR6X Graphics Card REV 2.0 - LHR,$1525.0,Brand New,$14.25,False,
NVIDIA GeForce RTX 3080 TI Founders Edition 12GB GDDR6X Graphics Card,$1575.0,Brand New,$13.55,False,
🔥GIGABYTE NVIDIA GeForce RTX 3080 Ti EAGLE - New In Hand - Free 2Day Shipping!,$1838.0,Brand New,,False,
EVGA GeForce RTX 3080 FTW3 ULTRA HYBRID GAMING 10GB GDDR6X Graphics Card...,$1350.0,Brand New,$10.65,False,
NVIDIA GeForce RTX 3080 Founders Edition 10GB GDDR6X Graphics Card -...,$1475.0,Pre-Owned,$21.15,False,
Evga GeForce RTX 3080 xc3 Ultra NOT LHR,$2699.0,Brand New,$0,False,0
RTX 3080 (non Lhr) PNY XLR8 REVEL EPIX-X TRIPLE FAN,$2200.0,Open Box,$0,False,
GIGABYTE GeForce RTX 3080 GAMING OC Graphics card Air Cooler -Pm 4 Lower Price,$1420.0,Open Box,$50.0,False,
